step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
1,12.281252,215615.48,nan,nan,2.631579e-06,41676,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,12.281252
10,11.859901,141478.27,nan,nan,2.631579e-05,93086,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.859901
20,11.551539,103936.92,nan,nan,5.263158e-05,93867,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.551539
30,11.188538,72296.98,nan,nan,7.894737e-05,93929,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.188538
40,10.905447,54472.27,nan,nan,1.052632e-04,93960,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,10.905447
50,10.302711,29813.32,nan,nan,1.315789e-04,93971,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,10.302711
60,9.665431,15763.16,nan,nan,1.578947e-04,89643,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,9.665431
70,9.094228,8903.75,nan,nan,1.842105e-04,93934,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,9.094228
80,8.466518,4752.94,nan,nan,2.105263e-04,93952,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,8.466518
90,8.056683,3154.81,nan,nan,2.368421e-04,93974,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,8.056683
100,7.724440,2262.99,nan,nan,2.631579e-04,93834,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.724440
110,7.475274,1763.89,nan,nan,2.894737e-04,90127,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.475274
120,7.468857,1752.60,nan,nan,3.157895e-04,93911,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.468857
130,7.223510,1371.29,nan,nan,3.421053e-04,93937,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.223510
140,7.068137,1173.96,nan,nan,3.684211e-04,93897,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.068137
150,6.983733,1078.94,nan,nan,3.947368e-04,93890,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.983733
