step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
330,6.240025,512.87,nan,nan,3.966639e-04,122901,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.240025
340,6.210058,497.73,nan,nan,3.962799e-04,122601,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.210058
350,6.162319,474.53,nan,nan,3.958751e-04,122555,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.162319
360,6.068704,432.12,nan,nan,3.954498e-04,120894,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.068704
370,6.082458,438.10,nan,nan,3.950038e-04,122841,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.082458
380,6.114898,452.55,nan,nan,3.945373e-04,122857,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.114898
390,5.951887,384.48,nan,nan,3.940503e-04,122863,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.951887
400,6.137588,462.94,nan,nan,3.935429e-04,122788,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.137588
410,5.956903,386.41,nan,nan,3.930152e-04,120936,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.956903
420,6.046803,422.76,nan,nan,3.924671e-04,122624,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.046803
430,5.905765,367.15,nan,nan,3.918988e-04,122748,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.905765
440,5.714439,303.21,nan,nan,3.913103e-04,122858,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.714439
450,5.973475,392.87,nan,nan,3.907017e-04,122884,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.973475
460,6.024040,413.24,nan,nan,3.900731e-04,121198,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.024040
470,5.932469,377.08,nan,nan,3.894245e-04,122717,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.932469
480,5.814006,334.96,nan,nan,3.887560e-04,122548,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.814006
490,5.947363,382.74,nan,nan,3.880678e-04,122827,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.947363
500,5.996439,401.99,5.939160,379.62,3.873598e-04,122756,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.996439
510,5.809556,333.47,nan,nan,3.866321e-04,52039,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.809556
520,5.701698,299.38,nan,nan,3.858849e-04,123006,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.701698
530,5.749278,313.96,nan,nan,3.851183e-04,123298,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.749278
540,5.772876,321.46,nan,nan,3.843323e-04,123008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.772876
550,6.080582,437.28,nan,nan,3.835269e-04,122599,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.080582
560,5.859339,350.49,nan,nan,3.827024e-04,121169,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.859339
570,5.687992,295.30,nan,nan,3.818588e-04,122853,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.687992
580,5.330426,206.53,nan,nan,3.809962e-04,123011,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.330426
