step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
1,12.306681,221168.62,nan,nan,2.631579e-06,28349,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,12.306681
10,11.863211,141947.23,nan,nan,2.631579e-05,121571,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.863211
20,11.539830,102726.99,nan,nan,5.263158e-05,121665,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.539830
30,11.158492,70157.09,nan,nan,7.894737e-05,121688,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.158492
40,10.883138,53270.48,nan,nan,1.052632e-04,121570,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,10.883138
50,10.274253,28976.86,nan,nan,1.315789e-04,121624,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,10.274253
60,9.622053,15094.01,nan,nan,1.578947e-04,117020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,9.622053
70,9.060996,8612.73,nan,nan,1.842105e-04,121621,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,9.060996
80,8.436722,4613.41,nan,nan,2.105263e-04,121268,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,8.436722
90,8.045714,3120.39,nan,nan,2.368421e-04,121731,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,8.045714
100,7.710004,2230.55,nan,nan,2.631579e-04,121533,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.710004
110,7.467522,1750.26,nan,nan,2.894737e-04,117117,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.467522
120,7.461689,1740.08,nan,nan,3.157895e-04,121579,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.461689
130,7.220465,1367.12,nan,nan,3.421053e-04,121753,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.220465
140,7.078650,1186.37,nan,nan,3.684211e-04,121713,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.078650
150,6.976513,1071.18,nan,nan,3.947368e-04,121769,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.976513
160,6.950862,1044.05,nan,nan,3.999932e-04,117060,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.950862
170,6.834407,929.28,nan,nan,3.999658e-04,121856,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.834407
180,6.935431,1028.06,nan,nan,3.999172e-04,121970,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.935431
190,6.743070,848.16,nan,nan,3.998475e-04,121256,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.743070
200,6.607141,740.36,nan,nan,3.997567e-04,121771,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.607141
210,6.675874,793.04,nan,nan,3.996448e-04,117182,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.675874
220,6.621847,751.33,nan,nan,3.995118e-04,121709,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.621847
230,6.702182,814.18,nan,nan,3.993578e-04,121711,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.702182
240,6.452886,634.53,nan,nan,3.991827e-04,120899,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.452886
250,6.628430,756.29,6.469523,645.18,3.989866e-04,121716,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.628430
260,6.446831,630.70,nan,nan,3.987695e-04,50020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.446831
270,6.370646,584.43,nan,nan,3.985313e-04,121744,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.370646
280,6.435323,623.48,nan,nan,3.982723e-04,121652,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.435323
290,6.521583,679.65,nan,nan,3.979923e-04,121763,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.521583
