step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
1,12.298157,219291.40,nan,nan,2.631579e-06,12366,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,12.298157
10,11.822245,136249.72,nan,nan,2.631579e-05,121307,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.822245
20,11.499550,98671.35,nan,nan,5.263158e-05,121465,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.499550
30,11.124357,67802.70,nan,nan,7.894737e-05,119509,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,11.124357
40,10.835062,50770.06,nan,nan,1.052632e-04,119776,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,10.835062
50,10.232732,27798.35,nan,nan,1.315789e-04,119761,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,10.232732
60,9.573484,14378.43,nan,nan,1.578947e-04,116567,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,9.573484
70,9.013509,8213.29,nan,nan,1.842105e-04,121319,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,9.013509
80,8.410257,4492.92,nan,nan,2.105263e-04,121581,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,8.410257
90,8.021601,3046.05,nan,nan,2.368421e-04,119456,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,8.021601
100,7.732319,2280.89,nan,nan,2.631579e-04,121456,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.732319
110,7.499608,1807.33,nan,nan,2.894737e-04,117031,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.499608
120,7.500371,1808.71,nan,nan,3.157895e-04,121699,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.500371
130,7.271664,1438.94,nan,nan,3.421053e-04,121314,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.271664
140,7.119436,1235.75,nan,nan,3.684211e-04,121635,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.119436
150,7.003295,1100.25,nan,nan,3.947368e-04,121611,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,7.003295
160,6.996119,1092.39,nan,nan,3.999932e-04,116670,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.996119
170,6.856990,950.50,nan,nan,3.999658e-04,121625,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.856990
180,6.962166,1055.92,nan,nan,3.999172e-04,121826,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.962166
190,6.763137,865.35,nan,nan,3.998475e-04,121411,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.763137
